title,Congress,House,Sponsor,Sponsor.Party,LatestAction,LatestActionMonth,LatestActionDay,LatestActionYear,URL,term
"A bill to extend and modify the temporary suspension of duty on certain women's footwear, not covering the ankle, designed to be worn in lieu of, but not over, other footwear as a protection against water, oil, grease, or chemicals or cold or inclement weather.",112,Senate,Maria Cantwell,D,Read twice and referred to the Committee on Finance.,5,9,2012,https://www.congress.gov/112/bills/s3038/BILLS-112s3038is.pdf,women
To suspend temporarily the duty on certain women's footwear covering the ankle.,112,House,LOIS CAPPS,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5030/BILLS-112hr5030ih.pdf,women
To suspend temporarily the duty on certain women's footwear not covering the ankle.,112,House,LOIS CAPPS,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5029/BILLS-112hr5029ih.pdf,women
To suspend temporarily the rate of duty on certain leathered footwear for women.,112,House,Suzanne Bonamici,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4993/BILLS-112hr4993ih.pdf,women
To suspend temporarily the rate of duty on certain leathered footwear for women.,112,House,Suzanne Bonamici,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4992/BILLS-112hr4992ih.pdf,women
To suspend temporarily the duty on women's sports bras of stretch fabric with textile or polymer-based electrodes knit into or attached to the fabric and that incorporate connectors designed to secure an electronic transmitter that transmits physiological information from the electrodes to compatible monitor.,112,House,EARL BLUMENAUER,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4983/BILLS-112hr4983ih.pdf,women
"To suspend temporarily the duty on leather footwear for women with uppers other than of pigskin, valued $35/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5177/BILLS-112hr5177ih.pdf,women
"To suspend temporarily the duty on footwear for women (other than house slippers, tennis shoes, basketball shoes, gym shoes, training shoes and the like and other than work footwear), valued $15/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5176/BILLS-112hr5176ih.pdf,women
"To suspend temporarily the duty on leather footwear for women with uppers other than of pigskin (other than house slippers, work footwear, tennis shoes, basketball shoes and the like), valued $20/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5175/BILLS-112hr5175ih.pdf,women
"To suspend temporarily the duty on women's belts of leather or composition leather, each valued $7.00 or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5173/BILLS-112hr5173ih.pdf,women
"To suspend temporarily the duty on nonenumerated footwear for women, valued $25/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5166/BILLS-112hr5166ih.pdf,women
"To suspend temporarily the duty on footwear other than house slippers, for women, valued $9.00/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5165/BILLS-112hr5165ih.pdf,women
"To suspend temporarily the duty on nonenumerated footwear with textile uppers for women, other than house slippers, valued $13/pair or higher.",112,House,CAROLYN MALONEY,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr5164/BILLS-112hr5164ih.pdf,women
To extend and modify the temporary suspension of duty on certain women's footwear.,112,House,Andy Harris,R,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4929/BILLS-112hr4929ih.pdf,women
To extend and modify the temporary suspension of duty on certain women's footwear.,112,House,Andy Harris,R,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4926/BILLS-112hr4926ih.pdf,women
To extend the temporary suspension of duty on certain women's sports footwear.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4901/BILLS-112hr4901ih.pdf,women
To suspend temporarily the duty on certain women's footwear with outer soles of rubber or plastics and uppers of textile materials and leather.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4900/BILLS-112hr4900ih.pdf,women
To suspend temporarily the duty on certain women's platform footwear.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4899/BILLS-112hr4899ih.pdf,women
To suspend temporarily the duty on certain women's footwear with outer soles and uppers of rubber or plastics and valued over $12 but not over $20 per pair.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4898/BILLS-112hr4898ih.pdf,women
To suspend temporarily the duty on certain women's footwear with outer soles and uppers of rubber or plastics and valued over $6.50 but not over $12 per pair.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4897/BILLS-112hr4897ih.pdf,women
To suspend temporarily the duty on certain work boots for women.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4896/BILLS-112hr4896ih.pdf,women
To suspend temporarily the duty on certain work footwear for women covering the ankle.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4893/BILLS-112hr4893ih.pdf,women
To suspend temporarily the duty on certain work footwear for women.,112,House,Russ Carnahan,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4892/BILLS-112hr4892ih.pdf,women
To extend and modify the temporary suspension of duty on certain women's footwear.,112,House,John Carney,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4505/BILLS-112hr4505ih.pdf,women
To extend and modify the temporary suspension of duty on certain women's footwear.,112,House,John Carney,D,Referred to the Subcommittee on Trade.,5,2,2012,https://www.congress.gov/112/bills/hr4504/BILLS-112hr4504ih.pdf,women
"A bill to suspend temporarily the duty on women's belts of leather or composition leather, each valued $7.00 or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2452/BILLS-112s2452is.pdf,women
"A bill to suspend temporarily the duty on footwear other than house slippers, for women, valued $9.00/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2451/BILLS-112s2451is.pdf,women
"A bill to suspend temporarily the duty on nonenumerated footwear with textile uppers for women, other than house slippers, valued $13/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2450/BILLS-112s2450is.pdf,women
"A bill to suspend temporarily the duty on nonenumerated footwear for women, valued $25/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2449/BILLS-112s2449is.pdf,women
"A bill to suspend temporarily the duty on footwear for women (other than house slippers, tennis shoes, basketball shoes, gym shoes, training shoes and the like and other than work footwear), valued $15/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2448/BILLS-112s2448is.pdf,women
"A bill to suspend temporarily the duty on leather footwear for women with uppers other than of pigskin (other than house slippers, work footwear, tennis shoes, basketball shoes and the like), valued $20/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2447/BILLS-112s2447is.pdf,women
"A bill to suspend temporarily the duty on leather footwear for women with uppers other than of pigskin, valued $35/pair or higher.",112,Senate,Charles Schumer,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2446/BILLS-112s2446is.pdf,women
"A bill to suspend temporarily the duty on sports footwear for women (other than ski-boots, cross-country ski footwear, snowboard boots and golf shoes), with spikes.",112,Senate,Patty Murray,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2401/BILLS-112s2401is.pdf,women
"A bill to suspend temporarily the duty on sports footwear for persons other than men or women, valued at $12/pair or higher, other than ski-boots, cross-country ski footwear and snowboard boots.",112,Senate,Patty Murray,D,Read twice and referred to the Committee on Finance.,4,26,2012,https://www.congress.gov/112/bills/s2399/BILLS-112s2399is.pdf,women
Honoring the St. Bonaventure University men's and women's basketball teams for making it to the National Collegiate Athletic Association Tournament and for two great seasons.,112,House,Tom Reed,R,Referred to the House Committee on Education and the Workforce.,3,19,2012,https://www.congress.gov/112/bills/hres588/BILLS-112hres588ih.pdf,women
To improve services for victims of sexual assault and domestic violence.,112,House,Gregorio Sablan,D,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",3,15,2012,https://www.congress.gov/112/bills/hr4195/BILLS-112hr4195ih.pdf,sex
To improve services for victims of sexual assault and domestic violence.,112,House,Gregorio Sablan,D,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",3,15,2012,https://www.congress.gov/112/bills/hr4195/BILLS-112hr4195ih.pdf,domestic violence
District of Columbia Pain-Capable Unborn Child Protection Act,112,Senate,Mike Lee,R,"Committee on Homeland Security and Governmental Affairs referred to Subcommittee on Oversight of Government Management, the Federal Workforce, and the District of Columbia.",3,13,2012,https://www.congress.gov/112/bills/s2103/BILLS-112s2103is.pdf,born
Celebrating the centennial of the birth of First Lady Patricia Nixon.,112,House,Leonard Lance,R,Referred to the House Committee on Oversight and Government Reform.,3,13,2012,https://www.congress.gov/112/bills/hres585/BILLS-112hres585ih.pdf,birth
